date,cloud_provider,account_id,instance_id,instance_type,service_name,region,availability_zone,status,cpu_usage,memory_usage,storage_usage_gb,network_in_mb,network_out_mb,running_hours,daily_cost_usd,environment,project_name,team_name
2025-09-17,AWS,234567890123,i-d82f01b7210760474,m5.large,ECS,ap-southeast-1,ap-southeast-1a,Running,94.77,64.64,179.22,3517.39,2768.78,21.2,2.04,QA,Payment Gateway,DevOps
2026-04-11,AWS,345678901234,i-0fa5f6b8a880627df,m5.large,S3,eu-west-1,eu-west-1a,Running,79.54,83.19,802.59,4002.12,2495.29,17.56,1.69,Production,Cloud Migration,DevOps
2026-07-21,AWS,345678901234,i-29eb71eadeeddbfa8,t3.micro,Lambda,eu-west-1,eu-west-1b,Stopped,1.82,1.99,456.63,4.91,1.26,0.4,0.1,QA,Payment Gateway,Backend
2026-02-18,AWS,123456789012,i-e898736a3566f8936,t3.micro,Lambda,ap-south-1,ap-south-1b,Stopped,1.29,1.88,616.57,2.62,1.03,1.66,0.1,QA,Customer360,Data Engineering
2025-11-16,AWS,345678901234,i-d17408d946a7c7fa8,c5.large,ECS,us-west-2,us-west-2a,Running,67.75,55.71,112.91,450.31,1497.83,11.92,1.01,Development,Inventory System,Data Engineering
2026-03-17,AWS,345678901234,i-e8b561ab4be5930cf,m5.large,RDS,ap-south-1,ap-south-1a,Stopped,1.48,0.9,418.21,4.75,0.44,1.41,0.1,Development,Cloud Migration,DevOps
2025-12-01,AWS,345678901234,i-a708c7e8a908b713e,t3.small,RDS,eu-west-1,eu-west-1a,Stopped,1.97,1.54,740.96,4.3,4.79,0.03,0.1,QA,Recommendation Engine,DevOps
2025-11-03,AWS,345678901234,i-145128edfed863bd3,m5.large,Lambda,ap-south-1,ap-south-1a,Stopped,0.39,0.51,325.01,4.83,1.9,0.18,0.1,UAT,Recommendation Engine,Data Engineering
2025-10-18,AWS,123456789012,i-f7be96953b162e0f4,m5.xlarge,ECS,us-east-1,us-east-1b,Stopped,1.44,0.66,290.07,0.14,0.3,0.41,0.1,UAT,Analytics Platform,Platform Engineering
2025-12-07,AWS,234567890123,i-d5334768b8c2bce77,t3.medium,RDS,us-east-1,us-east-1b,Stopped,1.75,0.69,455.47,4.73,2.21,1.79,0.1,QA,Cloud Migration,QA Automation
2025-12-07,AWS,123456789012,i-eacf44eee4a2dc7ca,c5.large,EKS,eu-west-1,eu-west-1a,Running,43.42,33.93,878.02,3644.03,1729.56,16.33,1.39,Production,Payment Gateway,Platform Engineering
2026-01-10,AWS,234567890123,i-5fef9f02ce76b119f,c5.large,Lambda,us-west-2,us-west-2a,Stopped,1.5,1.13,252.5,0.84,1.85,0.83,0.1,UAT,Analytics Platform,Data Engineering
2026-06-19,AWS,123456789012,i-4d42f8ac2acaf1279,m5.xlarge,EKS,us-east-1,us-east-1b,Stopped,1.55,1.1,230.19,3.94,4.6,0.86,0.1,Production,Recommendation Engine,DevOps
2025-09-03,AWS,345678901234,i-c0f574c949b04310c,t3.medium,ECS,ap-southeast-1,ap-southeast-1b,Running,83.43,53.36,675.88,3988.29,243.52,8.53,0.34,UAT,Cloud Migration,Backend
2026-02-06,AWS,345678901234,i-f03be771ac3c890be,c5.large,ECS,ap-south-1,ap-south-1a,Stopped,0.49,1.84,412.16,2.78,1.26,0.65,0.1,QA,Cloud Migration,DevOps
2026-01-08,AWS,123456789012,i-85d329a388ecf7aee,t3.micro,ECS,ap-southeast-1,ap-southeast-1b,Running,72.16,74.86,340.29,2798.87,3911.29,14.54,0.15,Production,Recommendation Engine,DevOps
2026-07-10,AWS,123456789012,i-90c7eb2a1678602e2,t3.medium,S3,eu-west-1,eu-west-1b,Stopped,1.24,0.75,139.46,3.24,3.22,0.18,0.1,UAT,Payment Gateway,DevOps
2025-09-06,AWS,234567890123,i-3a737d6c72ff1d46e,t3.small,ECS,us-west-2,us-west-2b,Stopped,0.32,1.22,530.93,0.58,4.01,1.05,0.1,Development,Payment Gateway,Backend
2026-06-17,AWS,345678901234,i-f36e8b5359309cc62,m5.xlarge,Lambda,ap-south-1,ap-south-1b,Stopped,1.8,1.58,825.35,2.01,4.33,0.33,0.1,UAT,Analytics Platform,Backend
2026-01-12,AWS,345678901234,i-a92db2c47338f273a,t3.medium,EC2,us-east-1,us-east-1b,Running,52.42,83.44,471.63,4027.57,1782.68,10.01,0.4,Production,Inventory System,Platform Engineering
2026-02-14,AWS,123456789012,i-34dd221d4f6e2bcc8,t3.medium,EC2,eu-west-1,eu-west-1b,Running,17.6,84.79,868.75,4828.48,4341.47,16.52,0.66,QA,Cloud Migration,Backend
2026-06-12,AWS,345678901234,i-7cac42b13d72aca08,t3.medium,ECS,eu-west-1,eu-west-1b,Stopped,1.83,1.48,649.51,3.07,1.52,0.85,0.1,UAT,Analytics Platform,Data Engineering
2026-04-30,AWS,234567890123,i-5fef9f02ce76b119f,m5.xlarge,RDS,ap-south-1,ap-south-1a,Stopped,0.95,0.15,682.66,3.23,4.88,1.98,0.1,Development,Customer360,AI & ML
2025-11-05,AWS,123456789012,i-b37da3fff65d07145,c5.large,S3,eu-west-1,eu-west-1a,Stopped,1.09,0.8,454.79,1.55,2.29,1.02,0.1,UAT,Inventory System,Data Engineering
2026-05-27,AWS,123456789012,i-f03be771ac3c890be,m5.large,EKS,us-east-1,us-east-1c,Stopped,1.65,1.8,741.22,3.39,2.63,0.47,0.1,Development,Recommendation Engine,DevOps
2026-05-05,AWS,123456789012,i-b0f46cfdfdef52079,m5.large,ECS,ap-south-1,ap-south-1a,Stopped,0.79,1.41,667.6,2.02,2.79,0.6,0.1,Development,Inventory System,QA Automation
2025-12-13,AWS,123456789012,i-7cac42b13d72aca08,m5.xlarge,ECS,us-west-2,us-west-2a,Running,31.35,81.38,470.13,4642.71,2875.34,16.15,3.1,Production,Recommendation Engine,DevOps
2026-06-29,AWS,234567890123,i-4e554fb17f728b716,t3.medium,S3,us-west-2,us-west-2a,Running,36.29,38.55,331.31,4591.6,2612.74,14.29,0.57,Development,Payment Gateway,Platform Engineering
2025-10-29,AWS,123456789012,i-72d33e5901a19bbd4,t3.medium,RDS,eu-west-1,eu-west-1b,Running,41.02,74.76,600.1,3777.51,1916.53,10.3,0.41,QA,Analytics Platform,Platform Engineering
2026-07-12,AWS,234567890123,i-d77ad740d11f1dcf3,t3.small,ECS,us-east-1,us-east-1c,Running,64.58,84.64,122.68,3394.11,1828.91,14.41,0.29,Development,Recommendation Engine,AI & ML
2025-11-03,AWS,123456789012,i-a1a72e3e3211ca241,t3.micro,ECS,ap-southeast-1,ap-southeast-1a,Running,44.57,28.29,694.95,841.56,4232.31,17.8,0.18,Production,Inventory System,Data Engineering
2026-07-30,AWS,234567890123,i-1b0ea9b30b5cb03df,c5.large,EKS,ap-south-1,ap-south-1a,Stopped,0.97,1.03,419.74,0.97,4.14,0.86,0.1,UAT,Cloud Migration,Backend
2026-06-20,AWS,123456789012,i-96414f29e5e3f7765,c5.large,EC2,ap-southeast-1,ap-southeast-1b,Stopped,1.09,1.5,420.72,2.86,1.14,1.31,0.1,UAT,Payment Gateway,Data Engineering
2026-04-07,AWS,234567890123,i-1a9cf8169b1a83bdc,m5.large,Lambda,us-west-2,us-west-2a,Stopped,1.83,1.0,89.41,2.26,1.29,0.18,0.1,QA,Payment Gateway,QA Automation
2026-01-10,AWS,345678901234,i-afe2c9e45adc225a7,c5.large,ECS,eu-west-1,eu-west-1b,Stopped,1.03,0.33,887.45,0.84,3.67,1.0,0.1,UAT,Customer360,Platform Engineering
2025-12-03,AWS,123456789012,i-a708c7e8a908b713e,c5.large,Lambda,eu-west-1,eu-west-1b,Running,24.51,50.98,250.89,2307.28,3120.45,22.4,1.9,QA,Inventory System,Backend
2026-01-13,AWS,123456789012,i-7d5799e68f2bcc5fe,t3.medium,Lambda,eu-west-1,eu-west-1a,Running,73.66,38.14,636.99,4963.5,2291.77,8.82,0.35,Production,Analytics Platform,DevOps
2026-07-07,AWS,123456789012,i-a41ba5ef542e19616,m5.large,EC2,ap-south-1,ap-south-1a,Running,52.52,78.62,631.0,162.75,4066.46,17.93,1.72,UAT,Cloud Migration,AI & ML
2026-01-24,AWS,234567890123,i-7e805da846a32c3bb,t3.small,EKS,us-east-1,us-east-1c,Running,70.8,63.74,709.85,3902.91,782.8,12.87,0.26,Production,Inventory System,Platform Engineering
2026-01-19,AWS,345678901234,i-cd1b237b51cad3038,m5.large,RDS,us-east-1,us-east-1a,Stopped,0.22,1.49,894.79,1.25,2.22,0.6,0.1,UAT,Cloud Migration,AI & ML
2025-12-17,AWS,345678901234,i-7cf48dce22c8befa0,t3.medium,S3,us-east-1,us-east-1b,Stopped,0.96,0.19,550.33,3.39,2.94,0.28,0.1,QA,Payment Gateway,Platform Engineering
2026-01-02,AWS,234567890123,i-95036fb5e35bcd67d,t3.small,ECS,eu-west-1,eu-west-1a,Stopped,1.76,1.44,753.82,2.43,4.39,0.97,0.1,Development,Cloud Migration,AI & ML
2025-10-26,AWS,234567890123,i-f9eb26e22c5923583,m5.xlarge,Lambda,ap-south-1,ap-south-1b,Running,72.9,53.81,531.04,4765.54,4234.27,18.92,3.63,QA,Cloud Migration,Backend
2025-11-30,AWS,345678901234,i-481fb339258e4d27e,t3.micro,EC2,ap-south-1,ap-south-1a,Stopped,0.21,0.16,770.74,0.04,0.69,0.06,0.1,QA,Cloud Migration,AI & ML
2026-05-01,AWS,345678901234,i-4c44205eb64de6234,t3.micro,ECS,eu-west-1,eu-west-1a,Stopped,1.43,1.6,85.68,4.86,0.72,0.31,0.1,QA,Customer360,Platform Engineering
2026-04-17,AWS,123456789012,i-3a7399f9860c691ef,t3.micro,EC2,eu-west-1,eu-west-1b,Running,45.79,32.52,25.68,3986.79,3852.37,9.54,0.1,Production,Customer360,Data Engineering
2026-07-08,AWS,345678901234,i-6af9a43461ec30912,m5.large,Lambda,ap-south-1,ap-south-1b,Running,43.61,84.68,872.64,3094.34,1383.3,14.53,1.39,Development,Analytics Platform,Platform Engineering
2025-11-02,AWS,123456789012,i-f36e8b5359309cc62,c5.large,RDS,us-west-2,us-west-2a,Stopped,1.9,0.86,367.13,1.91,1.75,0.33,0.1,UAT,Recommendation Engine,Backend
2026-02-27,AWS,234567890123,i-c02d4e518ca6eaac8,c5.large,S3,ap-southeast-1,ap-southeast-1a,Stopped,0.45,1.62,286.81,0.23,2.33,1.12,0.1,Production,Customer360,Backend
2026-07-12,AWS,345678901234,i-e140f13c12dc5eb9a,t3.micro,ECS,eu-west-1,eu-west-1b,Stopped,1.92,1.29,574.38,0.17,0.81,1.07,0.1,Development,Cloud Migration,Platform Engineering
2025-12-05,AWS,234567890123,i-418c2f568c037ce71,c5.large,EC2,us-east-1,us-east-1c,Running,88.8,83.27,107.5,1311.58,874.45,16.28,1.38,UAT,Cloud Migration,Backend
2025-11-08,AWS,345678901234,i-b0d1cb7c2b70a3a44,m5.large,RDS,us-east-1,us-east-1b,Stopped,0.99,0.03,834.83,1.3,1.64,0.44,0.1,UAT,Inventory System,QA Automation
2026-07-08,AWS,123456789012,i-5bcf480444c81b7de,t3.small,EC2,eu-west-1,eu-west-1b,Stopped,1.57,1.62,538.73,3.0,4.95,1.49,0.1,Production,Analytics Platform,Data Engineering
2025-11-19,AWS,123456789012,i-6d3748421599e3e9c,t3.medium,S3,us-east-1,us-east-1c,Stopped,1.31,0.22,898.35,1.45,3.27,0.92,0.1,QA,Inventory System,DevOps
2026-05-03,AWS,123456789012,i-7ffe0297c79bfbdab,t3.medium,RDS,eu-west-1,eu-west-1a,Stopped,1.45,1.56,309.13,1.23,3.95,1.91,0.1,Development,Analytics Platform,AI & ML
2025-10-06,AWS,123456789012,i-0fa5f6b8a880627df,m5.large,Lambda,us-west-2,us-west-2a,Running,38.63,64.05,771.96,3640.09,1763.52,8.81,0.85,QA,Inventory System,Platform Engineering
2025-08-26,AWS,234567890123,i-c05e782b29287332b,m5.xlarge,EC2,us-east-1,us-east-1c,Stopped,0.71,0.72,493.15,0.22,0.76,1.21,0.1,Development,Inventory System,Backend
2026-04-08,AWS,234567890123,i-f03cd10296eab17ea,c5.large,EC2,eu-west-1,eu-west-1b,Running,70.41,35.8,480.41,3761.34,3700.87,15.01,1.28,Production,Inventory System,AI & ML
2026-06-06,AWS,123456789012,i-f513ad4c7137cf95c,t3.medium,RDS,us-east-1,us-east-1b,Running,18.83,20.71,266.85,2551.12,911.28,14.02,0.56,Production,Customer360,QA Automation
2025-10-19,AWS,345678901234,i-76f812815a064c295,c5.large,EC2,ap-south-1,ap-south-1b,Running,33.2,45.1,351.9,789.08,3994.04,8.9,0.76,UAT,Analytics Platform,QA Automation
2025-10-14,AWS,234567890123,i-af1264044e9ce66a9,t3.medium,S3,ap-south-1,ap-south-1b,Running,17.59,33.14,518.95,3215.05,3670.85,10.29,0.41,Production,Cloud Migration,Platform Engineering
2026-07-17,AWS,234567890123,i-e8da85281cca1885e,m5.xlarge,EC2,eu-west-1,eu-west-1b,Stopped,0.56,0.16,888.89,0.62,4.11,0.35,0.1,Development,Analytics Platform,Data Engineering
2026-06-26,AWS,234567890123,i-d884580ae414a19fb,t3.small,Lambda,ap-southeast-1,ap-southeast-1b,Running,88.34,27.0,587.14,4481.79,4761.38,23.05,0.46,UAT,Inventory System,DevOps
2025-09-04,AWS,123456789012,i-4583036ba8497529a,t3.small,ECS,us-west-2,us-west-2a,Stopped,1.4,0.51,206.34,0.91,3.65,0.86,0.1,UAT,Payment Gateway,Data Engineering
2025-10-21,AWS,234567890123,i-a76c8beec01904909,t3.medium,Lambda,ap-southeast-1,ap-southeast-1a,Running,55.74,34.7,663.61,421.61,793.94,21.62,0.86,UAT,Recommendation Engine,Data Engineering
2026-02-26,AWS,345678901234,i-a497fe4941a938f6f,c5.large,Lambda,eu-west-1,eu-west-1a,Running,16.46,54.09,104.06,4003.85,109.77,9.26,0.79,QA,Inventory System,QA Automation
2026-03-26,AWS,234567890123,i-93ccb49192be8f668,t3.micro,Lambda,eu-west-1,eu-west-1a,Running,36.0,77.21,299.5,1251.18,3052.2,21.19,0.21,Production,Inventory System,Platform Engineering
2025-08-29,AWS,123456789012,i-d80f0acca3f36afa5,m5.large,RDS,us-west-2,us-west-2a,Running,11.82,80.06,537.42,4543.31,2160.22,15.02,1.44,Production,Inventory System,Backend
2026-02-27,AWS,345678901234,i-ffe5b54f511210d47,c5.large,S3,us-east-1,us-east-1a,Stopped,0.61,0.58,663.07,4.5,1.63,0.03,0.1,QA,Payment Gateway,DevOps
2026-03-24,AWS,345678901234,i-53cce8cfd534153df,t3.small,Lambda,eu-west-1,eu-west-1b,Stopped,0.45,1.69,720.02,2.5,4.19,0.14,0.1,Development,Analytics Platform,QA Automation
2026-05-31,AWS,345678901234,i-4ea40a9f94ea3f143,m5.xlarge,EC2,ap-south-1,ap-south-1a,Running,65.45,78.1,222.21,3276.88,2540.46,17.9,3.44,Development,Inventory System,Data Engineering
2025-09-10,AWS,123456789012,i-17fc37f20ba4cdb5f,t3.small,Lambda,us-west-2,us-west-2b,Running,24.46,46.57,187.52,1997.84,3195.78,15.13,0.3,Development,Payment Gateway,QA Automation
2025-12-15,AWS,234567890123,i-a0c9367df148217db,t3.small,EC2,ap-southeast-1,ap-southeast-1b,Running,78.06,85.28,202.96,430.12,1313.51,9.45,0.19,Development,Recommendation Engine,QA Automation
2026-06-30,AWS,345678901234,i-171ac826a6fce4847,m5.large,S3,ap-south-1,ap-south-1b,Running,75.63,41.01,259.79,1063.63,4557.69,13.65,1.31,UAT,Inventory System,Data Engineering
2025-12-15,AWS,234567890123,i-2f6c5f34d63e83122,t3.medium,Lambda,ap-south-1,ap-south-1b,Stopped,0.13,0.12,129.29,1.42,0.81,1.34,0.1,Production,Analytics Platform,Backend
2025-10-22,AWS,234567890123,i-7d5552c7f47e8e80e,c5.large,EKS,eu-west-1,eu-west-1b,Stopped,1.42,1.21,571.23,0.61,4.35,1.39,0.1,Development,Analytics Platform,Data Engineering
2026-06-30,AWS,234567890123,i-f40c18519681e02c8,m5.xlarge,ECS,ap-south-1,ap-south-1a,Stopped,0.17,0.8,176.56,4.76,1.04,0.94,0.1,QA,Customer360,Data Engineering
2026-04-19,AWS,123456789012,i-637da0583c701f4b2,m5.xlarge,ECS,us-east-1,us-east-1a,Stopped,0.02,0.78,580.47,0.96,3.18,0.39,0.1,UAT,Payment Gateway,Backend
2026-03-24,AWS,123456789012,i-145128edfed863bd3,m5.large,ECS,us-west-2,us-west-2a,Stopped,0.22,0.57,811.84,1.9,0.44,1.54,0.1,UAT,Analytics Platform,DevOps
2026-02-09,AWS,345678901234,i-de5861e02ecac6c10,c5.large,Lambda,ap-south-1,ap-south-1a,Running,20.32,87.14,750.33,1591.75,4712.92,20.17,1.71,UAT,Recommendation Engine,Platform Engineering
2026-07-02,AWS,123456789012,i-53c1758926fd3b23a,t3.micro,EC2,ap-south-1,ap-south-1a,Stopped,0.05,0.12,110.24,4.59,2.93,1.83,0.1,UAT,Inventory System,Data Engineering
2026-04-03,AWS,234567890123,i-6e9c30b993f2a8a88,c5.large,Lambda,eu-west-1,eu-west-1b,Running,12.95,22.53,889.3,736.08,2826.08,15.42,1.31,Development,Analytics Platform,AI & ML
2026-03-14,AWS,123456789012,i-b0d1cb7c2b70a3a44,c5.large,Lambda,us-west-2,us-west-2b,Running,35.73,33.76,266.2,396.42,2066.74,15.41,1.31,Production,Cloud Migration,Platform Engineering
2025-12-25,AWS,345678901234,i-b1718dea0c6a207d2,t3.micro,S3,us-east-1,us-east-1a,Running,36.18,88.56,489.74,867.91,2142.19,20.49,0.2,QA,Inventory System,Platform Engineering
2025-11-01,AWS,345678901234,i-8cbfcf84e338ff740,t3.micro,ECS,ap-southeast-1,ap-southeast-1b,Stopped,0.34,1.96,669.86,2.42,1.26,0.57,0.1,QA,Customer360,Platform Engineering
2026-03-05,AWS,345678901234,i-8315ecf9f7ccf84d0,t3.micro,RDS,us-east-1,us-east-1a,Running,56.14,41.46,240.33,4474.58,3130.95,9.53,0.1,QA,Analytics Platform,Platform Engineering
2025-09-06,AWS,345678901234,i-dd370c191a4a741ce,m5.large,EC2,us-west-2,us-west-2a,Running,45.67,70.47,717.48,529.64,2878.56,11.13,1.07,UAT,Cloud Migration,Data Engineering
2026-08-02,AWS,234567890123,i-14b9e5595545731a4,t3.micro,Lambda,us-east-1,us-east-1a,Stopped,1.91,0.33,167.04,0.24,4.69,1.55,0.1,Production,Payment Gateway,Data Engineering
2025-10-27,AWS,123456789012,i-17fc37f20ba4cdb5f,m5.large,RDS,ap-southeast-1,ap-southeast-1b,Running,52.84,21.82,535.71,897.3,4627.75,16.57,1.59,UAT,Cloud Migration,DevOps
2025-09-01,AWS,123456789012,i-990c801f97b768431,m5.xlarge,S3,eu-west-1,eu-west-1b,Running,71.13,67.06,586.3,954.42,1066.35,13.97,2.68,Production,Customer360,Data Engineering
2026-05-30,AWS,234567890123,i-cd1b237b51cad3038,t3.micro,ECS,ap-southeast-1,ap-southeast-1b,Stopped,0.07,1.18,230.56,1.17,2.5,0.4,0.1,QA,Customer360,Backend
2026-06-08,AWS,345678901234,i-00a6273551d3aa66c,t3.small,Lambda,us-east-1,us-east-1b,Stopped,1.5,0.07,628.86,4.24,4.9,0.98,0.1,Development,Analytics Platform,DevOps
2026-06-13,AWS,234567890123,i-f376689fc4d6696d5,c5.large,S3,us-east-1,us-east-1a,Stopped,0.22,1.96,151.94,0.44,0.67,1.71,0.1,UAT,Inventory System,DevOps
2025-10-27,AWS,345678901234,i-481fb339258e4d27e,c5.large,EKS,us-east-1,us-east-1a,Running,63.8,26.31,586.17,721.15,2593.94,13.95,1.19,Production,Customer360,Backend
2026-03-20,AWS,345678901234,i-91e8b2e376bd54661,m5.xlarge,ECS,us-west-2,us-west-2b,Stopped,0.79,0.95,27.67,2.47,3.51,0.62,0.1,Production,Customer360,Platform Engineering
2025-10-01,AWS,123456789012,i-591093a9ef4e863a5,t3.medium,EKS,eu-west-1,eu-west-1b,Stopped,0.45,1.63,286.27,3.49,0.77,0.27,0.1,Development,Analytics Platform,Platform Engineering
2026-02-12,AWS,345678901234,i-93ccb49192be8f668,c5.large,EC2,ap-south-1,ap-south-1a,Stopped,0.66,0.61,405.34,1.63,2.5,1.42,0.1,Production,Inventory System,DevOps
2025-08-20,AWS,123456789012,i-5233f726daca34a61,c5.large,ECS,eu-west-1,eu-west-1a,Stopped,0.2,0.76,483.06,4.78,0.66,1.13,0.1,Production,Payment Gateway,Data Engineering
2026-03-24,AWS,123456789012,i-6e36fc9a5138f96b1,t3.medium,RDS,us-east-1,us-east-1b,Stopped,0.98,0.18,291.2,2.02,0.02,1.82,0.1,Development,Payment Gateway,QA Automation
2025-11-29,AWS,345678901234,i-ef7bcd5c2972284c4,m5.large,S3,us-west-2,us-west-2a,Running,22.17,35.77,217.75,1609.81,966.76,17.99,1.73,Development,Payment Gateway,AI & ML
2026-07-11,AWS,234567890123,i-a8099f4efbacea67c,m5.large,EKS,eu-west-1,eu-west-1a,Stopped,0.38,0.4,561.73,3.42,1.28,1.18,0.1,Production,Cloud Migration,Backend
2025-09-16,AWS,345678901234,i-f03be771ac3c890be,t3.micro,EKS,ap-south-1,ap-south-1a,Stopped,1.42,0.64,268.29,2.51,4.84,1.16,0.1,Development,Payment Gateway,Backend
2026-03-18,AWS,234567890123,i-399dac946dc59c099,c5.large,ECS,ap-south-1,ap-south-1b,Stopped,0.71,1.51,627.05,1.34,4.18,1.01,0.1,Production,Payment Gateway,QA Automation
2026-08-05,AWS,345678901234,i-17cb557ab0b46f95f,c5.large,EC2,ap-south-1,ap-south-1b,Running,45.38,40.71,510.89,1887.45,771.48,20.99,1.78,Development,Customer360,DevOps
2026-06-01,AWS,234567890123,i-0f200529df4648ed7,t3.small,Lambda,us-east-1,us-east-1a,Stopped,1.68,0.86,363.34,0.62,3.52,1.21,0.1,UAT,Cloud Migration,Data Engineering
2026-03-25,AWS,345678901234,i-317de23f0749d0b7d,t3.micro,ECS,eu-west-1,eu-west-1b,Running,23.48,43.88,845.47,879.93,3876.1,22.62,0.23,QA,Inventory System,Backend
2025-12-23,AWS,234567890123,i-76625efae7dc1cac1,t3.medium,Lambda,ap-south-1,ap-south-1a,Running,52.0,88.15,123.74,2269.25,580.85,17.57,0.7,Development,Inventory System,Platform Engineering
2025-08-10,AWS,123456789012,i-40ea122158278dcec,m5.xlarge,Lambda,ap-southeast-1,ap-southeast-1b,Stopped,1.11,1.16,574.48,1.48,4.33,0.0,0.1,Production,Analytics Platform,Backend
2025-10-23,AWS,345678901234,i-171ac826a6fce4847,t3.medium,Lambda,ap-southeast-1,ap-southeast-1b,Running,68.67,34.59,821.31,3074.12,713.67,10.2,0.41,Production,Payment Gateway,Backend
2026-06-10,AWS,234567890123,i-fea518f32cf214492,m5.xlarge,S3,us-west-2,us-west-2b,Stopped,1.69,1.68,583.22,2.35,4.33,0.19,0.1,UAT,Analytics Platform,Backend
2025-08-18,AWS,234567890123,i-7d5799e68f2bcc5fe,t3.medium,S3,ap-southeast-1,ap-southeast-1a,Stopped,1.87,1.04,90.22,1.97,0.13,0.9,0.1,Development,Customer360,QA Automation
2026-05-22,AWS,345678901234,i-46494d45a235a40ad,t3.micro,Lambda,us-east-1,us-east-1a,Stopped,1.71,0.18,652.11,0.22,4.53,0.02,0.1,QA,Analytics Platform,QA Automation
2026-07-19,AWS,123456789012,i-765a9230fd0a873f7,c5.large,EC2,ap-southeast-1,ap-southeast-1b,Stopped,0.71,0.4,772.51,2.16,4.44,0.7,0.1,Production,Recommendation Engine,Platform Engineering
2026-01-29,AWS,234567890123,i-4583036ba8497529a,t3.medium,S3,us-east-1,us-east-1c,Running,52.4,84.54,657.94,1653.57,2544.4,9.82,0.39,QA,Recommendation Engine,DevOps
2025-10-28,AWS,345678901234,i-a1a2a3c984a24b9c4,t3.small,ECS,eu-west-1,eu-west-1a,Stopped,0.3,0.28,122.99,1.78,3.23,1.62,0.1,Development,Recommendation Engine,DevOps
2025-12-29,AWS,345678901234,i-73bb387d080589ab0,c5.large,RDS,us-east-1,us-east-1a,Running,41.5,73.69,411.66,947.98,4343.18,10.89,0.93,UAT,Inventory System,DevOps
2026-07-16,AWS,123456789012,i-d8282feb1f5b58337,c5.large,RDS,us-west-2,us-west-2a,Stopped,0.24,0.8,514.43,3.83,4.87,1.44,0.1,QA,Payment Gateway,DevOps
2026-02-01,AWS,123456789012,i-d907aa76177ca5e02,c5.large,S3,ap-south-1,ap-south-1a,Stopped,0.17,1.38,516.32,0.57,3.63,1.91,0.1,QA,Customer360,DevOps
2026-07-17,AWS,234567890123,i-d907aa76177ca5e02,t3.small,EC2,ap-south-1,ap-south-1b,Stopped,0.04,0.88,490.77,4.1,4.34,0.56,0.1,QA,Analytics Platform,Data Engineering
2026-02-04,AWS,123456789012,i-591093a9ef4e863a5,t3.medium,Lambda,ap-southeast-1,ap-southeast-1a,Stopped,1.99,1.8,754.49,1.02,1.11,0.27,0.1,QA,Customer360,AI & ML
2025-08-22,AWS,345678901234,i-7cac42b13d72aca08,c5.large,ECS,us-east-1,us-east-1c,Stopped,0.86,0.37,527.53,2.98,0.07,0.24,0.1,UAT,Recommendation Engine,Backend
2025-08-30,AWS,123456789012,i-952eb9d8e96cf37cb,t3.medium,S3,ap-south-1,ap-south-1b,Stopped,0.6,1.35,329.93,0.63,4.6,1.93,0.1,QA,Customer360,Platform Engineering
2026-02-06,AWS,123456789012,i-7ae49cdbf5692f456,t3.small,EKS,eu-west-1,eu-west-1b,Stopped,1.17,1.64,285.09,1.4,2.97,0.9,0.1,Development,Payment Gateway,AI & ML
2025-10-24,AWS,123456789012,i-834aefe227e4f8550,m5.xlarge,EC2,ap-south-1,ap-south-1b,Stopped,0.95,0.9,880.98,4.33,2.75,0.74,0.1,Production,Customer360,Data Engineering
2026-01-10,AWS,234567890123,i-83ee54bd0b636914c,t3.small,RDS,us-west-2,us-west-2b,Running,84.62,28.99,703.08,525.36,583.34,15.26,0.31,QA,Analytics Platform,DevOps
2025-09-23,AWS,123456789012,i-b41585fae42ad483a,c5.large,EKS,us-west-2,us-west-2a,Stopped,0.87,1.78,176.43,0.62,4.67,0.45,0.1,Production,Recommendation Engine,QA Automation
2026-05-19,AWS,123456789012,i-60a0b1ae7fc2bdf3c,t3.small,RDS,ap-southeast-1,ap-southeast-1b,Running,20.31,34.16,190.58,3969.64,1902.25,13.5,0.27,QA,Analytics Platform,DevOps
2026-04-07,AWS,234567890123,i-16a6a898648099bcc,m5.large,Lambda,us-east-1,us-east-1c,Running,25.03,89.8,589.21,1094.37,3851.2,21.33,2.05,QA,Customer360,Data Engineering
2026-05-15,AWS,345678901234,i-da156f83dff4acc43,t3.small,RDS,us-east-1,us-east-1a,Stopped,0.27,1.4,313.46,0.58,1.47,1.39,0.1,UAT,Inventory System,DevOps
2026-05-08,AWS,123456789012,i-de5861e02ecac6c10,c5.large,Lambda,us-west-2,us-west-2b,Stopped,1.63,1.36,806.53,4.35,4.71,1.1,0.1,Development,Inventory System,QA Automation
2026-01-07,AWS,123456789012,i-5dff6c15c0c8e9df4,m5.xlarge,S3,ap-south-1,ap-south-1a,Stopped,0.8,1.64,193.87,4.74,2.38,1.1,0.1,Development,Customer360,QA Automation
2026-05-07,AWS,234567890123,i-15e40c69a23574dae,m5.large,RDS,eu-west-1,eu-west-1b,Stopped,0.88,1.45,721.72,0.84,2.66,1.48,0.1,QA,Payment Gateway,Platform Engineering
2026-02-17,AWS,345678901234,i-5f3df97610b8b5512,c5.large,Lambda,us-east-1,us-east-1c,Running,39.02,88.14,404.23,3323.53,1302.21,19.89,1.69,QA,Customer360,Backend
